SECID;SHORTNAME;NAME;TYPENAME;ISIN;REGNUMBER;LISTLEVEL;FACEVALUE;FACEUNIT;ISSUESIZE;IS_COLLATERAL;IS_EXTERNAL;PRIMARY_BOARDID;PRIMARY_BOARD_TITLE;MATDATE;IS_RII;INCLUDEDBYMOEX;DURATION;IS_QUALIFIED_INVESTORS;HIGH_RISK;COUPONFREQUENCY;EVENINGSESSION;MORNINGSESSION;WAPRICE;YIELDATWAP;COUPONDATE;COUPONPERCENT;COUPONVALUE;COUPONDAYSPASSED;COUPONDAYSREMAIN;COUPONLENGTH;ISSUEDATE;INITIALFACEVALUE;SECSUBTYPE;STARTDATEMOEX;REPLBOND;DAYSTOREDEMPTION;OFFERDATE;EMITENTNAME;INN;LOTSIZE;PRICE;PRICE_RUB;RTL1;RTH1;RTL2;RTH2;RTL3;RTH3;DISCOUNT1;LIMIT1;DISCOUNT2;LIMIT2;DISCOUNT3;DISCOUNTL0;DISCOUNTH0;FULLCOVERED
RU000A109G46;ВТБС1-1308;Банк ВТБ С-1-1308(структурные);Корпоративные облигации;RU000A109G46;6-1308-01000-B-001P;;1000;RUB;;0;0;OCTR;ОТС: Облигации Т+ - безадресные;07.04.2027;;;;1;0;;0;0;;;07.04.2027;0,01;0,25;5;904;909;10.10.2024;1000;Структурные облигации;;False;904;;Банк ВТБ (публичное акционерное общество);7702070139;1;100;1000;0;2000;0;2000;0;2000;100;;;;;100;100;1
RU000A109G61;ВТБС1-1310;Банк ВТБ С-1-1310(структурные);Корпоративные облигации;RU000A109G61;6-1310-01000-B-001P;;1000;RUB;;0;0;OCTR;ОТС: Облигации Т+ - безадресные;22.10.2027;;;;1;0;;0;0;;;22.10.2027;0,01;0,3;0;1102;1102;15.10.2024;1000;Структурные облигации;;False;1102;;Банк ВТБ (публичное акционерное общество);7702070139;1;100;1000;0;2000;0;2000;0;2000;100;;;;;100;100;1
RU000A109GK1;ВЕГАСП1-24;СФО ВЕГА СП-1-24 (структурные);Корпоративные облигации;RU000A109GK1;6-24-00684-R-001P;;1000;RUB;108482;0;0;OCTR;ОТС: Облигации Т+ - безадресные;26.03.2025;;;;1;0;;0;0;;;26.03.2025;;0,01;26;162;188;19.09.2024;1000;Структурные облигации;;False;162;;"Общество с ограниченной ответственностью ""Специализированное финансовое общество Вега""";9729329544;1;100;1000;0;2000;0;2000;0;2000;100;;;;;100;100;1
RU000A109GV8;СберКИБ1P2;Сбер СIB-CO-EQ-001S-02;Корпоративные облигации;RU000A109GV8;6-02-01793-A-001P;3;1000;RUB;500000;0;0;TQCB;Т+: Облигации - безадрес.;22.10.2025;;;;1;0;;0;0;;;;;;;;;15.10.2024;1000;Структурные облигации;;False;372;;"Акционерное общество ""Сбербанк КИБ""";7710048970;1;100;1000;0;2000;0;2000;0;2000;100;;;;;100;100;1
RU000A109GW6;СберКИБ1Р3;Сбер CIB-CO-EQ-001S-03;Корпоративные облигации;RU000A109GW6;6-03-01793-A-001P;3;1000;RUB;500000;0;0;TQCB;Т+: Облигации - безадрес.;22.10.2027;;;;1;0;;0;0;;;;;;;;;15.10.2024;1000;Структурные облигации;;False;1102;;"Акционерное общество ""Сбербанк КИБ""";7710048970;1;100;1000;0;2000;0;2000;0;2000;100;;;;;100;100;1
RU000A109GX4;СберКИБ1P4;Сбер CIB-CO-EQ-001S-04;Корпоративные облигации;RU000A109GX4;6-04-01793-A-001P;3;1000;RUB;1000000;0;0;PSAU;Размещение - адрес.;04.05.2027;;;;1;0;;1;0;;;;;;;;;25.10.2024;1000;Структурные облигации;;False;921;;"Акционерное общество ""Сбербанк КИБ""";7710048970;1;;;;;;;;;100;;;;;;;
RU000A109GY2;СберКИБ1P5;Сбер CIB-CO-EQ-001S-05;Корпоративные облигации;RU000A109GY2;6-05-01793-A-001P;3;1000;RUB;500000;0;0;PSAU;Размещение - адрес.;01.11.2027;;;;1;0;;1;0;;;;;;;;;25.10.2024;1000;Структурные облигации;;False;1102;;"Акционерное общество ""Сбербанк КИБ""";7710048970;1;;;;;;;;;100;;;;;;;
RU000A109GZ9;СберКИБ1P6;Сбер CIB-CO-EQ-001S-06;Корпоративные облигации;RU000A109GZ9;6-06-01793-A-001P;3;1000;RUB;1000000;0;0;PSAU;Размещение - адрес.;08.11.2027;;;;1;0;;1;0;;;;;;;;;30.10.2024;1000;Структурные облигации;;False;1104;;"Акционерное общество ""Сбербанк КИБ""";7710048970;1;;;;;;;;;100;;;;;;;
RU000A109HX2;iВУШ 1P3;ВУШ БО 001P-03;Биржевые облигации;RU000A109HX2;4B02-03-00075-L-001P;2;1000;RUB;4000000;0;0;TQCB;Т+: Облигации - безадрес.;28.08.2027;R;;1046;0;0;12;0;0;97,23;0;11.11.2024;;;3;27;30;12.09.2024;1000;;12.09.2024;False;1047;;"Общество с ограниченной ответственностью ""ВУШ""";9717068640;1;97,18;973,57;0;1947,14;0;1947,14;0;1947,14;100;;;;;13;10;1
RU000A109JJ7;СберИОС647;ИОС_PRTACm_LKOH-5Y-001Р-647R;Биржевые облигации;RU000A109JJ7;4B02-675-01481-B-001P;3;1000;RUB;131960;0;0;TQCB;Т+: Облигации - безадрес.;09.10.2029;;;1818;0;0;12;0;0;91,96;0;16.04.2025;0,01;0,06;18;183;201;27.09.2024;1000;;27.09.2024;False;1820;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;93,65;936,5;0;1873;0;1873;0;1873;100;;;;;100;100;1
RU000A109JK5;СберИОС648;СберИОС 001Р-648R 5Г AC IMOEX;Биржевые облигации;RU000A109JK5;4B02-676-01481-B-001P;3;1000;RUB;47116;0;0;TQCB;Т+: Облигации - безадрес.;09.10.2029;;;1818;0;0;12;0;0;91,4;0;16.04.2025;0,01;0,06;18;183;201;27.09.2024;1000;;27.09.2024;False;1820;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;91,35;913,5;0;1827;0;1827;0;1827;100;;;;;100;100;1
RU000A109JS8;РостелP11R;Ростелеком ПАО 001P-11R;Биржевые облигации;RU000A109JS8;4B02-11-00124-A-001P;2;1000;RUB;15000000;1;0;TQCB;Т+: Облигации - безадрес.;13.09.2027;;;1062;0;0;4;0;0;99,81;0;16.12.2024;;;29;62;91;16.09.2024;1000;;16.09.2024;False;1063;;"Публичное акционерное общество ""Ростелеком""";7707049388;1;99,72;1013,08;861,12;1165,04;830,73;1195,43;800,33;1225,83;15;300000;18;1500000;21;10;10;0
RU000A109JW0;КАМАЗ БП12;КАМАЗ ПАО БО-П12;Биржевые облигации;RU000A109JW0;4B02-12-55010-D-001P;3;1000;RUB;8000000;0;0;TQCB;Т+: Облигации - безадрес.;14.09.2027;;;1063;0;0;4;0;0;99,71;0;17.12.2024;;;28;63;91;17.09.2024;1000;;17.09.2024;False;1064;;"Публичное акционерное общество ""КАМАЗ""";1650032058;1;99,57;1011,29;889,94;1132,64;859,6;1162,98;829,26;1193,32;12;160000;15;800000;18;12;10;0
RU000A109JX8;ЛАЗСИСТ-01;ЛАЗЕРНЫЕ СИСТЕМЫ-01;Биржевые облигации;RU000A109JX8;4B02-01-24647-J;3;1000;RUB;200000;0;0;TQCB;Т+: Облигации - безадрес.;02.09.2027;;;761;0;0;12;0;0;100,07;10,75;17.10.2024;23,25;19,11;28;2;30;17.09.2024;1000;;17.09.2024;False;1052;;"Акционерное общество ""Лазерные системы""";7819039902;1;100,04;1018,24;0;2036,48;0;2036,48;0;2036,48;100;;;;;100;100;1
RU000A109JY6;РУСАЛ 1Р11;МКПАО ОК РУСАЛ БО-001P-11;Биржевые облигации;RU000A109JY6;4B02-11-16677-A-001P;2;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;22.08.2029;;;1771;0;0;12;0;0;100,69;0;17.10.2024;;17,53;28;2;30;17.09.2024;1000;;17.09.2024;False;1772;;"Международная компания публичное акционерное общество ""Объединённая Компания ""РУСАЛ""""";3906394938;1;100,51;1021,46;898,88;1144,04;868,24;1174,68;837,6;1205,32;12;200000;15;1000000;18;12;12;0
RU000A109JZ3;РУСАЛ 1Р10;МКПАО ОК РУСАЛ БО-001P-10;Биржевые облигации;RU000A109JZ3;4B02-10-16677-A-001P;2;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;06.03.2027;;;871;0;0;12;0;0;100,11;0;17.10.2024;;17,33;28;2;30;17.09.2024;1000;;17.09.2024;False;872;;"Международная компания публичное акционерное общество ""Объединённая Компания ""РУСАЛ""""";3906394938;1;100,08;1016,96;894,92;1139;864,42;1169,5;833,91;1200,01;12;200000;15;1000000;18;12;12;0
RU000A109K16;РСХБ2Р28;Россельхозбанк БO-28-002P;Биржевые облигации;RU000A109K16;4B02-51-03349-B-002P;3;1000;RUB;5000000;1;0;TQCB;Т+: Облигации - безадрес.;17.09.2025;;;335;0;0;;0;0;99,66;0;17.09.2025;;;27;337;364;17.09.2024;1000;;17.09.2024;False;337;;"Акционерное общество ""Российский Сельскохозяйственный банк""";7725114488;1;98,98;1004,12;853,5;1154,74;823,38;1184,86;793,25;1214,99;15;100000;18;500000;21;12;10;0
RU000A109K40;ФосАгро П2;ФосАгро БО-П02;Биржевые облигации;RU000A109K40;4B02-04-06556-A-001P;1;1000;RUB;35000000;1;0;TQCB;Т+: Облигации - безадрес.;08.09.2026;;;692;0;0;12;0;0;100,06;0;18.10.2024;;16,41;27;3;30;18.09.2024;1000;;18.09.2024;False;693;;"Публичное акционерное общество ""ФосАгро""";7736216869;1;99,99;1014,66;882,75;1146,57;852,31;1177,01;821,87;1207,45;13;700000;16;3500000;19;13;13;0
RU000A109K65;ГазпКап3P4;Газпром капитал БО-003Р-04;Биржевые облигации;RU000A109K65;4B02-04-36400-R-003P;2;1000;RUB;20000000;1;0;TQCB;Т+: Облигации - безадрес.;03.09.2027;;;;0;0;12;0;0;;;18.10.2024;;;27;3;30;18.09.2024;1000;;18.09.2024;False;1053;;"Общество с ограниченной ответственностью ""Газпром капитал""";7726588547;1;99,95;1014,26;882,41;1146,11;851,98;1176,54;821,55;1206,97;13;400000;16;2000000;19;12;10;0
RU000A109K81;АЛЬФАБ1Р14;АЛЬФА-БАНК Б1Р14;Биржевые облигации;RU000A109K81;4B02-14-01326-B-001P;3;1000;RUB;1000000;0;0;TQCB;Т+: Облигации - безадрес.;19.09.2031;;;;0;0;;0;0;;;;;;;;;20.09.2024;1000;;20.09.2024;False;2530;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""";7728168971;1;100;1000;0;2000;0;2000;0;2000;100;;;;;12;10;1
RU000A109KF3;ВТБ Б1-358;Банк ВТБ (ПАО) Б-1-358;Биржевые облигации;RU000A109KF3;4B02-358-01000-B-001P;3;1000;RUB;5000000;1;0;TQCB;Т+: Облигации - безадрес.;20.03.2025;;;150;0;0;4;0;0;100,16;19,31;19.12.2024;18,5;46,12;26;65;91;19.09.2024;1000;;19.09.2024;False;156;20.03.2025;Банк ВТБ (публичное акционерное общество);7702070139;1;100,06;1013,78;922,54;1105,02;892,13;1135,43;861,71;1165,85;9;100000;12;500000;15;9;9;0
RU000A109KG1;НэппиБО01;Нэппи Клаб БО-01;Биржевые облигации;RU000A109KG1;4B02-01-00169-L;3;1000;RUB;150000;0;0;TQCB;Т+: Облигации - безадрес.;04.09.2027;;;718;0;0;12;0;0;100,82;27,86;19.10.2024;25,25;20,75;26;4;30;19.09.2024;1000;;19.09.2024;False;1054;;"Общество с ограниченной ответственностью ""Нэппи Клаб""";7841052120;1;100,62;1024,19;0;2048,38;0;2048,38;0;2048,38;100;;;;;14;10;1
RU000A109KJ5;ВТБ Б1-362;Банк ВТБ (ПАО) Б-1-362;Биржевые облигации;RU000A109KJ5;4B02-362-01000-B-001P;3;1000;RUB;5000000;1;0;TQCB;Т+: Облигации - безадрес.;18.09.2025;;;313;0;0;4;0;0;100,16;19,64;19.12.2024;18,55;46,25;26;65;91;19.09.2024;1000;;19.09.2024;False;338;;Банк ВТБ (публичное акционерное общество);7702070139;1;100,07;1013,91;912,52;1115,3;882,1;1145,72;851,68;1176,14;10;100000;13;500000;16;10;10;0
RU000A109KK3;ССМ-01;ССМ-01;Биржевые облигации;RU000A109KK3;4B02-01-00173-L;3;1000;RUB;100000;0;0;TQCB;Т+: Облигации - безадрес.;16.09.2027;;;773;0;0;4;0;0;100,15;27,33;19.12.2024;25;62,33;26;65;91;19.09.2024;1000;;19.09.2024;False;1066;;"Общество с ограниченной ответственностью ""Строй Система Механизация""";7802776136;1;100,1;1018,81;0;2037,62;0;2037,62;0;2037,62;100;;;;;100;100;1
RU000A109KL1;ВТБ Б1-359;Банк ВТБ (ПАО) Б-1-359;Биржевые облигации;RU000A109KL1;4B02-359-01000-B-001P;3;1000;RUB;10000000;1;0;TQCB;Т+: Облигации - безадрес.;20.09.2027;;;819;0;0;12;0;0;100,23;-1,87;19.10.2024;19;15,62;26;4;30;19.09.2024;1000;;19.09.2024;False;1070;;Банк ВТБ (публичное акционерное общество);7702070139;1;100;1013,53;861,5;1165,56;831,09;1195,97;800,69;1226,37;15;200000;18;1000000;21;10;10;0
RU000A109KT4;ТФинанс1P1;МФК Т-Финанс;Биржевые облигации;RU000A109KT4;4B02-01-00159-L-001P;3;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;10.09.2026;;;694;1;0;12;0;0;100,66;0;20.10.2024;;;25;5;30;20.09.2024;1000;;20.09.2024;False;695;;"Общество с ограниченной ответственностью  ""Микрофинансовая компания ""Т-Финанс""";7704599714;1;100,61;1020,94;0;2041,88;0;2041,88;0;2041,88;100;;;;;100;100;1
RU000A109KV0;МСПБанк1P2;МСП Банк 001P-02;Биржевые облигации;RU000A109KV0;4B02-02-03340-B-001P;3;1000;RUB;7500000;0;0;TQCB;Т+: Облигации - безадрес.;25.08.2029;;;1091;0;0;12;0;0;99,76;47,24;20.10.2024;21,75;17,88;25;5;30;20.09.2024;1000;;20.09.2024;False;1775;;"Акционерное общество ""Российский Банк поддержки малого и среднего предпринимательства""";7703213534;1;99,71;1012;0;2024;0;2024;0;2024;100;;;;;10;10;1
RU000A109KW8;НКНХ 1Р-03;Нижнекамскнефтехим об. 001Р-03;Биржевые облигации;RU000A109KW8;4B02-03-00096-A-001P;2;1000;RUB;7500000;1;0;TQCB;Т+: Облигации - безадрес.;15.08.2031;;;894;0;0;12;0;0;100,41;-9,17;20.10.2024;20,2;16,6;25;5;30;20.09.2024;1000;;20.09.2024;False;2495;09.03.2028;"Публичное Акционерное Общество ""Нижнекамскнефтехим""";1651000010;1;100,25;1016,34;884,22;1148,46;853,73;1178,95;823,24;1209,44;13;150000;16;750000;19;10;10;0
RU000A109KX6;ВИС Ф БП06;ВИС ФИНАНС БО-П06;Биржевые облигации;RU000A109KX6;4B02-06-00554-R-001P;2;1000;RUB;2500000;0;0;TQCB;Т+: Облигации - безадрес.;22.09.2027;;;1071;0;0;4;0;0;100,12;0;25.12.2024;;;20;71;91;25.09.2024;1000;;25.09.2024;False;1072;;"Общество с ограниченной ответственностью ""ВИС ФИНАНС""";4705081944;1;100,07;1012,9;0;2025,8;0;2025,8;0;2025,8;100;;;;;13;10;1
RU000A109KY4;АФБАНК1Р13;АО Авто Финанс Банк БО-001Р-13;Биржевые облигации;RU000A109KY4;4B02-13-00170-B-001P;3;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;17.09.2027;;;807;0;0;4;0;0;99,16;28,66;20.12.2024;21,3;53,1;25;66;91;20.09.2024;1000;;20.09.2024;False;1067;;"Акционерное общество ""Авто Финанс Банк""";5503067018;1;99,1;1005,59;0;2011,18;0;2011,18;0;2011,18;100;;;;;10;10;1
RU000A109L49;АЛРОСА1Р1;АЛРОСА 001Р-01;Биржевые облигации;RU000A109L49;4B02-01-40046-N-001P;1;1000;RUB;45000000;1;0;TQCB;Т+: Облигации - безадрес.;02.09.2028;;;1417;0;0;12;0;0;100,05;0;23.10.2024;;;22;8;30;23.09.2024;1000;;23.09.2024;False;1418;;"Акционерная компания ""АЛРОСА"" (публичное акционерное общество)";1433000147;1;99,98;1011,98;880,42;1143,54;850,06;1173,9;819,7;1204,26;13;900000;16;4500000;19;13;10;0
RU000A109L72;Якут-35016;Республика Саха (Якутия) 35016;Региональные облигации;RU000A109L72;RU35016RSY0;1;1000;RUB;6800000;0;0;TQCB;Т+: Облигации - безадрес.;28.10.2029;;;881;0;0;12;0;0;100,11;17,4;25.10.2024;20,3;17,24;21;10;31;24.09.2024;1000;;24.09.2024;False;1839;;Министерство финансов Республики Саха (Якутия);1435027673;1;100,05;1012,18;890,72;1133,64;860,35;1164,01;829,99;1194,37;12;136000;15;680000;18;10;10;0
RU000A109L98;ИАДОМ 1P45;ДОМ.РФ Ипотечный агент БО 1P45;Биржевые облигации;RU000A109L98;4B02-45-00307-R-001P;1;1000;RUB;3944115;0;0;TQCB;Т+: Облигации - безадрес.;28.04.2055;;;1179;0;0;12;0;0;;;28.10.2024;18,8;18,03;22;13;35;23.09.2024;1000;Облигации с ипотечным покрытием;23.09.2024;False;11152;;"Общество с ограниченной ответственностью ""ДОМ.РФ Ипотечный агент""";7727290538;1;105,84;1069,73;0;2139,46;0;2139,46;0;2139,46;100;;;;;12;10;1
RU000A109LC8;РОЛЬФ 1Р03;РОЛЬФ БО 001Р-03;Биржевые облигации;RU000A109LC8;4B02-03-16689-A-001P;2;1000;RUB;500000;0;0;TQCB;Т+: Облигации - безадрес.;09.09.2027;;;781;0;0;12;0;0;100,66;-4,59;24.10.2024;22;18,08;21;9;30;24.09.2024;1000;;24.09.2024;False;1059;;"Акционерное общество ""РОЛЬФ""";5047254063;1;100,55;1018,16;0;2036,32;0;2036,32;0;2036,32;100;;;;;10;10;1
RU000A109LG9;Сбер SbD2R;Сбербанк ПАО 001Р-SBERD2;Биржевые облигации;RU000A109LG9;4B02-679-01481-B-001P;2;1000;RUB;12000000;1;0;TQCB;Т+: Облигации - безадрес.;30.09.2029;;;1810;0;0;;0;0;49,96;20,19;;;;;;;30.09.2024;1000;;30.09.2024;False;1811;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;49,91;499,1;404,27;593,93;389,3;608,9;374,33;623,88;19;240000;22;1200000;25;19;13;0
RU000A109LL9;СберИОС649;СберИОС 001Р-649R 5Г AC LKOH;Биржевые облигации;RU000A109LL9;4B02-677-01481-B-001P;3;1000;RUB;1000000;0;0;PSAU;Размещение - адрес.;26.10.2029;;;;0;0;12;1;0;;;06.05.2025;0,01;0,06;-1;203;202;16.10.2024;1000;;;False;1836;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;;;;;;;;;100;;;;;;;
RU000A109LQ8;АЛЬФС1-467;АЛЬФА-Б C-1-467 (структурные);Корпоративные облигации;RU000A109LQ8;6-467-01326-B-001P;;1000;RUB;;0;0;OCBR;OTC: Облигации с ЦК - двусторонние;13.10.2025;;;;1;0;1;0;0;;;13.10.2025;0,01;0,1;4;363;367;11.10.2024;1000;Структурные облигации;;False;363;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК""";7728168971;1;100;1000;0;2000;0;2000;0;2000;100;;;;;100;100;1
